ID;name;height_cm;weight_kg;overall;potential;pac;sho;pas;dri;def;phy;crossing;finishing;heading_accuracy;short_passing;volleys;dribbling;curve;free_kick_accuracy;long_passing;ball_control;acceleration;sprint_speed;agility;reactions;balance;shot_power;jumping;stamina;strength;long_shots;aggression;interceptions;positioning;vision;penalties;composure;marking;standing_tackle;sliding_tackle;gk_diving;gk_handling;gk_kicking;gk_positioning;gk_reflexes
209331;M. Salah;175;71;83;86;93;73;74;87;45;66;73;79;59;79;71;87;70;60;65;87;93;93;86;82;84;71;70;77;61;62;63;55;83;78;61;75;37;43;41;14;14;9;11;14
208596;A. Belotti;181;72;83;90;82;81;57;78;29;84;42;88;84;68;80;78;64;56;42;78;80;83;79;78;75;81;83;84;85;67;83;31;85;61;77;78;15;23;32;13;7;12;14;7
208448;E. Forsberg;179;78;83;85;75;74;83;83;30;66;86;72;45;86;67;82;81;77;70;85;78;72;85;80;83;75;53;76;63;80;62;43;77;86;64;79;23;26;17;13;7;9;15;11
207865;Marquinhos;183;75;83;89;71;38;68;69;84;76;72;33;80;80;31;65;49;32;78;76;69;72;66;81;68;53;85;75;74;35;80;84;46;51;31;79;85;85;86;6;6;12;10;13
207566;William Carvalho;187;83;83;86;53;57;77;74;80;83;66;56;73;84;50;79;77;50;86;78;52;53;45;74;50;59;68;84;88;58;75;84;62;78;60;89;77;85;71;6;6;5;14;14
205600;S. Umtiti;182;75;83;88;74;64;71;71;82;79;69;51;72;79;70;69;72;63;73;75;72;75;68;77;66;83;87;79;78;74;80;86;58;58;61;74;80;85;83;15;10;14;12;15
204485;R. Mahrez;179;67;83;84;82;74;78;88;28;55;81;74;45;78;71;88;79;75;74;88;85;80;92;75;85;76;62;75;51;72;40;38;79;79;72;82;25;23;19;15;9;13;11;6
203376;V. van Dijk;193;92;83;86;73;60;67;69;83;85;53;52;80;76;45;70;60;70;76;73;69;76;57;79;51;81;79;76;92;64;78;83;41;59;62;82;83;85;83;13;10;13;11;11
201942;Roberto Firmino;181;76;83;86;77;81;79;85;46;77;72;83;72;83;79;87;80;67;75;85;77;77;82;82;81;79;81;86;76;80;66;37;84;83;72;78;30;59;42;8;11;9;6;10
200888;Danilo Pereira;188;83;83;86;68;62;69;74;82;87;50;56;76;82;55;76;48;53;79;77;67;68;58;76;60;77;67;87;89;64;88;85;69;69;52;84;80;85;78;9;7;13;14;15
199715;Vitolo;184;80;83;83;80;77;79;83;28;76;80;79;65;81;75;86;76;62;82;85;81;79;75;80;63;77;70;81;81;73;61;25;80;78;74;70;25;21;23;11;16;8;14;16
199482;A. Lopes;184;81;83;85;86;79;73;85;62;79;19;18;16;32;13;15;15;14;31;21;60;64;65;84;62;20;82;36;73;18;38;25;9;45;16;55;13;15;13;86;79;73;79;85
198176;S. de Vrij;189;78;83;88;68;41;58;65;85;76;49;25;78;71;27;61;45;16;71;71;68;68;61;78;60;65;71;69;80;60;74;85;32;50;41;82;87;86;82;8;10;7;14;13
198009;M. Perin;188;77;83;88;80;85;71;90;56;78;11;11;12;33;19;19;15;13;31;23;57;56;70;79;30;23;75;30;52;17;25;19;12;44;21;58;14;12;19;80;85;71;78;90
197061;J. Matip;195;90;83;85;67;46;68;66;84;78;54;36;85;77;50;65;63;22;74;71;60;73;58;81;49;66;67;73;81;48;81;85;51;72;42;75;83;85;79;11;15;10;7;10
193474;I. Gueye;174;66;83;84;76;60;70;77;83;81;60;50;69;82;32;75;33;43;74;79;78;75;75;79;82;80;85;88;76;67;84;87;67;72;54;80;80;87;85;8;6;8;12;13
192629;Iago Aspas;176;67;83;83;81;83;73;85;29;63;67;86;78;80;86;85;83;76;64;84;84;79;88;86;77;79;68;70;59;80;63;36;85;68;80;73;20;21;18;12;16;9;12;13
192387;C. Immobile;185;85;83;84;83;84;61;79;38;76;55;86;75;70;86;79;70;51;49;80;81;85;77;85;63;86;77;77;74;76;77;40;86;62;78;81;31;33;32;6;8;15;12;6
192366;N. Otamendi;183;81;83;83;63;56;59;54;83;81;52;53;83;71;56;41;50;39;66;64;62;64;69;78;62;69;86;76;80;56;90;85;49;45;44;84;81;83;84;12;5;8;11;12
191180;J. Pastore;187;78;83;83;71;75;83;85;58;64;77;73;63;87;78;88;83;69;83;87;69;72;79;83;58;78;49;67;64;76;65;69;78;86;75;79;49;59;51;14;9;6;10;12
189513;Parejo;182;74;83;83;52;77;87;78;61;69;84;75;63;90;72;78;87;90;87;83;55;50;69;79;72;80;55;76;72;80;58;68;79;85;83;74;59;61;51;5;9;12;14;8
189358;S. Kagawa;175;68;83;83;70;68;76;87;34;49;60;76;42;84;75;87;74;63;73;85;76;65;92;81;88;56;66;80;39;55;30;56;80;82;78;81;30;24;27;11;9;8;9;13
189125;G. Bonaventura;181;75;83;83;78;77;82;83;67;73;82;70;60;84;78;83;78;78;80;85;78;78;81;82;77;84;69;87;69;86;68;72;78;82;68;82;60;72;68;10;14;7;15;14
189068;B. Dost;196;89;83;83;60;83;57;64;43;83;38;87;93;74;85;64;62;32;37;73;54;64;38;85;35;83;55;84;89;74;72;39;88;68;81;78;29;48;26;6;12;15;11;8
188377;K. Walker;183;83;83;84;90;63;73;76;80;81;78;51;73;75;57;77;76;71;67;76;86;93;70;81;72;86;83;90;77;68;78;78;66;69;63;75;79;84;83;12;6;16;15;8
188152;Oscar;179;67;83;86;74;75;79;82;43;47;70;75;54;83;63;81;77;77;78;84;75;74;86;81;80;76;66;76;36;77;31;34;81;83;68;83;37;50;47;12;10;15;12;12
187936;S. N'Zonzi;190;75;83;83;57;67;73;71;80;88;59;64;79;82;55;72;73;42;78;82;52;61;43;82;31;79;75;86;91;66;87;85;70;77;57;85;75;83;78;7;16;16;16;13
186547;M. Musacchio;180;73;83;86;70;51;67;58;84;78;55;48;81;78;36;43;53;45;70;73;72;69;72;81;59;57;83;70;81;53;81;85;50;64;57;76;85;84;86;5;11;12;6;12
185239;O. Toprak;186;83;83;84;76;39;62;67;85;75;49;28;83;74;55;64;44;33;69;72;72;79;64;81;61;63;82;68;78;36;73;84;35;59;48;78;86;85;82;11;8;11;12;15
185020;José Callejón;178;73;83;83;90;78;71;83;35;65;77;76;65;75;84;82;65;65;51;84;90;90;85;80;81;78;73;92;55;80;54;40;88;78;62;79;24;32;32;8;5;14;11;11
184826;Adrien Silva;175;69;83;83;65;76;82;81;78;72;78;71;61;83;75;82;79;75;84;85;64;65;73;77;67;83;56;89;62;80;79;84;75;85;85;82;80;78;73;15;6;8;10;7
184431;S. Giovinco;163;61;83;83;84;81;79;87;27;57;73;83;34;79;75;86;86;89;75;87;88;81;92;82;93;79;34;77;42;81;75;26;84;82;77;88;23;29;28;6;3;6;3;3
184144;N. Gaitán;173;68;83;83;81;74;81;85;39;55;82;73;54;81;81;85;88;72;78;84;84;79;87;84;81;72;68;69;46;74;57;40;79;82;71;80;30;42;43;8;11;9;7;5
181783;M. Mandžukić;190;86;83;83;72;78;71;74;65;87;72;84;90;75;86;74;64;49;65;77;68;76;67;86;53;78;85;87;87;58;88;66;89;74;76;80;56;64;64;10;8;5;8;15
180819;A. Lallana;172;73;83;83;73;75;80;84;65;74;74;79;67;86;72;85;77;66;77;86;74;72;83;78;76;72;73;90;67;72;74;68;77;83;70;80;60;67;62;6;15;14;8;11
179784;B. Höwedes;187;82;83;83;64;47;63;64;83;77;58;48;84;73;38;60;38;52;64;68;62;65;63;82;61;62;82;68;81;31;79;83;51;57;56;82;84;83;83;14;6;9;10;7
178562;E. Banega;174;71;83;83;69;70;85;84;62;67;80;65;45;88;65;83;83;81;85;85;71;67;84;78;86;74;58;66;67;77;69;70;75;85;67;82;57;69;61;13;8;7;7;10
178005;Rui Patrício;190;84;83;83;85;81;80;82;55;79;12;12;11;31;17;20;10;16;30;23;53;57;61;80;54;38;79;45;77;11;39;22;13;63;32;53;13;13;11;85;81;80;79;82
177683;Y. Sommer;183;79;83;84;81;82;83;83;51;80;13;13;10;40;8;15;12;13;31;25;48;54;55;80;58;23;69;45;68;12;38;21;15;58;24;57;11;19;12;81;82;83;80;83
177388;D. Payet;175;77;83;83;74;78;85;87;37;69;84;76;59;85;79;89;90;91;82;90;76;72;79;75;80;78;48;73;74;83;57;37;77;87;76;83;29;36;39;11;15;9;14;12
177358;M. Schneiderlin;185;75;83;84;68;62;76;77;79;81;65;61;71;86;56;74;68;61;80;84;67;68;73;81;71;71;70;89;77;56;83;84;65;73;56;83;76;82;80;6;11;12;14;7
176769;Jonas;182;74;83;83;65;85;75;84;35;65;70;87;79;74;85;84;85;77;70;88;66;65;77;85;69;83;69;71;63;84;61;34;86;83;84;87;23;36;25;12;11;7;8;5
173771;L. Piszczek;184;79;83;83;79;69;76;74;81;80;86;65;74;78;67;74;80;47;69;76;73;84;66;82;66;77;76;79;79;68;83;81;73;72;65;82;79;84;83;14;11;14;6;12
170481;E. Garay;189;90;83;83;43;64;66;64;84;80;62;58;85;69;49;62;55;74;72;73;39;46;57;77;38;80;79;74;85;68;74;84;49;63;69;79;84;85;82;14;6;13;13;14
167905;A. Valencia;180;83;83;83;87;66;75;81;78;85;85;58;64;77;70;82;69;66;69;81;88;87;75;86;83;85;70;90;85;62;83;80;75;71;55;82;78;83;77;16;11;10;7;7
163587;K. Schmeichel;189;89;83;84;83;82;82;86;61;80;18;12;16;44;15;12;13;15;46;40;62;60;62;80;47;36;60;35;62;14;33;20;14;59;26;52;14;14;13;83;82;82;80;86
162240;M. Dembélé;185;88;83;83;76;72;77;85;75;84;65;66;69;86;73;87;65;55;80;86;75;77;82;80;74;85;77;77;92;72;74;80;71;79;67;89;70;80;71;16;14;11;16;14
161956;Borja Valero;175;73;83;83;70;69;85;86;63;65;78;67;60;89;70;86;78;76;86;88;73;67;80;84;82;72;67;74;66;70;52;70;76;86;72;80;58;66;62;5;4;10;8;7
159147;L. Perrin;181;80;83;83;68;65;69;67;86;80;69;64;80;74;44;62;59;51;77;74;67;69;64;76;72;73;84;79;79;67;81;82;58;63;68;80;88;88;84;6;7;12;11;14
158963;L. Biglia;178;63;83;83;69;63;81;80;75;75;74;50;54;86;78;77;71;76;84;85;70;68;76;82;78;77;62;82;70;75;83;84;55;80;72;80;70;80;78;14;12;7;12;7
146748;Diego López;196;89;83;83;77;84;76;80;44;83;11;12;10;28;14;11;10;11;23;23;34;52;48;79;47;22;68;42;66;11;36;16;11;53;21;62;14;13;14;77;84;76;83;80
146562;Santi Cazorla;168;66;83;83;65;76;85;85;61;63;85;75;58;86;72;85;86;78;83;87;68;63;79;82;91;77;70;68;59;78;64;65;79;86;80;88;58;64;52;6;9;5;7;15
142754;J. Mascherano;174;73;83;83;65;53;71;68;82;77;63;42;68;79;51;58;63;50;75;80;67;64;72;83;78;76;75;76;74;55;88;88;51;68;60;86;81;83;82;6;10;8;5;5
139869;W. Sneijder;170;72;83;83;69;78;86;82;38;57;86;72;32;84;80;82;88;86;86;85;70;69;77;77;85;86;30;62;57;84;55;45;74;88;76;83;32;41;37;9;5;13;11;12
139068;Nani;177;68;83;83;81;79;81;86;24;64;82;75;46;81;75;87;86;79;79;86;84;78;92;80;77;85;39;74;62;83;62;31;77;80;72;79;15;22;20;5;10;13;6;6
53302;D. De Rossi;184;83;83;83;68;64;73;70;81;82;57;50;81;82;74;64;62;71;82;78;69;68;68;80;72;81;78;78;83;74;84;87;55;72;75;84;75;84;82;10;7;13;10;9
24630;José Reina;188;92;83;83;80;83;82;82;57;82;11;14;13;19;11;10;11;11;22;23;50;63;50;82;60;24;73;34;72;15;32;22;13;65;24;60;12;22;24;80;83;82;82;82
20775;Quaresma;175;67;83;83;83;76;81;88;18;60;88;70;41;79;80;89;92;78;75;87;85;82;91;78;84;83;63;69;54;83;62;24;75;80;74;79;10;17;13;12;14;10;5;15
20289;Y. Touré;189;90;83;83;63;82;80;76;70;83;67;82;72;84;68;78;82;86;81;82;61;64;58;82;56;86;63;73;92;80;78;60;80;85;89;83;68;77;74;13;14;6;12;8
5479;Casillas;185;84;83;83;86;74;58;85;58;80;13;12;25;21;14;25;25;13;22;23;59;57;62;77;46;28;77;43;70;13;23;22;16;65;24;70;11;11;13;86;74;58;80;85
230621;G. Donnarumma;196;90;82;94;88;78;72;88;50;78;12;12;12;34;8;24;12;14;24;28;46;54;64;74;38;24;72;34;72;18;30;26;14;50;24;68;12;14;16;88;78;72;78;88
222492;L. Sané;183;75;82;91;94;77;72;86;35;70;76;78;72;75;64;87;82;62;64;84;93;94;89;79;82;78;66;80;70;77;58;32;82;69;63;76;26;32;35;8;12;9;9;14
219809;T. Bakayoko;189;85;82;88;73;49;70;77;81;83;54;39;72;80;36;78;49;37;78;80;75;72;66;78;62;72;78;86;82;51;85;81;60;75;45;74;80;84;82;11;15;11;14;10
219683;C. Tolisso;181;78;82;89;74;76;78;78;76;83;67;75;82;85;62;77;66;73;82;80;79;69;77;82;73;82;89;86;81;78;81;76;79;79;70;74;72;78;71;7;10;14;9;14
216594;N. Fekir;173;78;82;86;80;78;77;87;31;75;76;78;49;80;75;88;80;73;72;88;79;80;84;76;91;84;69;74;78;76;71;28;79;78;72;85;24;33;30;15;9;8;14;15
216451;J. Seri;168;65;82;83;80;71;82;81;72;74;72;69;60;87;47;79;77;81;84;84;84;77;83;77;86;78;76;79;72;76;73;74;77;84;67;83;73;75;69;14;13;9;10;12
215785;K. Baldé Diao;181;80;82;90;92;76;72;86;29;70;75;79;58;76;68;87;70;52;64;89;93;92;82;76;77;78;66;73;76;74;54;31;78;73;58;79;17;29;28;12;8;13;8;15
213331;J. Tah;192;92;82;88;72;27;58;58;82;78;35;20;80;74;24;55;30;27;69;64;64;78;48;81;39;44;71;60;91;25;70;80;27;61;38;70;82;86;80;11;8;7;9;14
212404;F. Bernardeschi;183;75;82;88;84;76;77;86;34;65;77;73;48;80;70;86;79;80;70;87;84;84;85;80;79;80;49;83;63;82;52;34;80;78;72;83;28;36;32;14;15;10;13;12
212188;T. Werner;180;75;82;87;92;79;65;81;28;65;69;86;74;76;81;81;62;42;55;82;93;92;79;84;76;74;77;78;59;67;63;37;85;57;68;70;17;20;19;9;9;8;15;9
211575;André Gomes;188;84;82;88;68;71;78;78;71;81;61;68;69;84;63;81;82;68;83;80;71;66;67;79;64;80;58;78;85;73;81;76;77;83;55;78;65;77;64;12;9;6;14;8
211300;A. Martial;181;76;82;90;90;79;71;86;41;74;74;81;70;75;74;88;81;54;58;84;92;89;85;81;82;84;80;79;76;70;59;42;80;72;81;79;35;39;36;9;8;8;15;11
208808;Q. Promes;174;72;82;85;89;81;76;83;29;67;75;82;60;76;68;83;75;76;69;82;86;91;87;81;78;82;82;81;61;83;60;27;79;81;72;78;25;24;27;10;13;6;7;13
208618;Lucas Vázquez;173;70;82;83;83;73;81;82;43;67;85;73;52;81;54;82;82;75;75;83;85;82;81;85;78;77;67;90;57;78;65;44;81;82;56;72;31;50;44;9;16;9;9;7
208421;Saúl;181;70;82;90;73;69;78;81;77;75;69;71;83;85;30;82;63;60;80;84;72;73;76;82;68;74;79;80;76;70;66;78;79;79;54;80;69;82;77;7;13;12;10;9
207863;Felipe;185;77;82;82;68;41;59;61;83;81;45;39;82;75;40;57;32;30;70;64;65;70;63;77;57;46;92;83;78;41;84;83;34;50;47;74;82;84;79;9;11;14;9;7
207664;C. Bacca;181;77;82;82;77;79;64;79;24;70;60;87;76;72;80;79;72;58;50;81;76;78;76;80;77;76;77;67;74;60;62;34;87;66;80;80;12;16;14;12;12;8;5;8
207471;F. Vázquez;186;82;82;82;64;77;80;83;43;76;73;75;68;85;81;86;82;68;76;88;62;66;73;81;48;76;49;72;79;83;80;54;74;85;67;83;33;40;37;14;15;13;9;7
207410;M. Kovačić;178;77;82;88;81;69;82;85;61;71;73;62;42;87;76;88;78;68;82;87;85;77;76;68;79;79;63;83;65;75;71;70;69;88;59;72;52;69;63;9;5;6;7;7
206652;Sergio Rico;194;88;82;87;79;80;78;83;52;82;17;14;11;23;15;14;24;20;23;12;50;53;62;80;43;19;63;31;67;12;27;23;11;45;24;29;18;11;11;79;80;78;82;83
206545;Manu Trigueros;178;71;82;85;73;74;80;81;65;69;69;71;76;86;63;81;78;69;82;84;73;73;78;81;71;81;83;79;63;80;68;69;77;83;65;73;53;73;58;9;14;12;7;8
205452;A. Rüdiger;190;85;82;86;74;40;64;63;82;79;68;27;78;70;34;59;34;56;65;68;73;75;63;82;50;70;74;65;83;40;89;79;33;57;40;73;82;84;81;14;15;10;12;8
204970;F. Thauvin;179;70;82;85;82;76;78;84;36;63;82;74;69;81;67;86;80;54;75;83;88;77;81;83;71;82;64;71;62;81;56;43;80;78;57;80;29;29;31;8;11;14;10;9
204639;S. Savić;187;79;82;86;63;35;52;56;83;74;35;34;81;67;27;47;34;28;69;66;60;65;60;78;54;43;85;60;77;31;83;84;29;41;37;75;85;82;84;14;13;14;13;12
204525;Iñigo Martínez;182;79;82;86;71;56;63;61;82;79;51;42;78;74;37;53;72;51;77;70;70;72;67;75;64;81;89;72;78;74;86;82;48;46;39;72;85;81;84;12;16;11;13;11
204277;Roque Mesa;171;74;82;82;77;61;76;77;73;80;67;67;32;89;34;72;46;48;80;82;76;78;77;79;89;63;77;92;69;54;92;81;67;75;42;79;72;79;80;15;8;7;11;9
203551;A. Florenzi;173;67;82;84;85;79;78;82;76;76;77;76;70;82;87;79;73;79;75;84;86;84;87;79;84;82;74;90;68;82;79;77;82;75;76;79;73;79;78;9;8;10;11;10
203483;D. Klaassen;179;70;82;85;73;80;74;74;67;79;63;82;74;83;82;72;62;44;75;81;73;73;67;84;64;78;74;92;74;78;76;68;84;78;75;80;59;74;62;12;6;13;16;10
202857;K. Bellarabi;183;80;82;82;92;77;74;85;33;68;76;75;48;80;72;87;70;58;59;82;91;92;86;81;78;85;75;73;68;78;59;38;78;77;57;77;28;30;33;10;12;7;11;10
202652;R. Sterling;170;69;82;87;93;71;74;85;46;61;73;73;38;81;59;85;64;49;67;84;94;92;91;79;92;68;60;75;64;70;34;26;81;75;63;74;48;58;54;15;12;12;15;9
202651;Suso;176;70;82;87;82;75;81;87;23;51;81;70;50;83;72;87;84;80;75;89;84;80;86;78;86;78;50;77;50;82;23;20;76;82;72;76;19;23;18;15;15;9;8;9
202477;Deulofeu;177;73;82;89;93;70;75;88;26;61;76;70;40;79;68;89;84;78;62;87;93;93;93;78;79;72;72;78;59;65;40;25;78;74;78;76;20;30;22;12;16;14;11;11
202335;E. Dier;188;90;82;87;72;63;71;65;81;85;67;52;83;76;52;66;54;77;77;70;70;74;56;76;40;83;77;80;87;72;90;80;53;66;70;77;79;82;83;11;14;6;13;9
201862;M. Rojo;187;80;82;83;71;59;69;68;81;83;75;50;82;72;49;67;67;57;73;68;70;71;72;77;64;79;85;79;82;63;92;80;57;57;64;74;79;82;80;7;8;12;15;10
200949;Lucas;172;72;82;85;93;74;75;86;45;62;75;72;50;77;70;88;69;74;74;82;95;92;94;75;87;79;71;68;56;71;67;50;78;73;75;79;39;43;51;9;10;14;7;14
200104;H. Son;183;77;82;85;86;83;75;83;25;66;75;83;65;78;73;85;81;70;64;82;87;86;79;81;77;83;65;80;62;86;60;29;83;78;71;78;17;19;23;11;13;13;6;10
199845;F. Acerbi;192;88;82;82;62;50;58;58;85;77;25;37;77;70;39;57;62;56;75;67;65;60;33;83;35;75;68;69;84;60;73;84;20;59;72;83;86;86;85;11;9;9;13;11
199503;G. Xhaka;185;82;82;85;50;66;79;72;72;78;66;49;62;85;50;70;68;70;86;80;48;51;53;83;61;88;39;78;76;83;92;77;77;82;59;74;71;73;68;7;8;11;7;13
198164;Jonathan Viera;170;64;82;82;81;75;81;86;53;68;75;78;41;85;57;88;80;76;76;83;86;76;89;79;84;70;69;78;67;79;56;69;79;87;74;80;29;67;58;16;16;9;14;9
197965;Pizzi;177;72;82;82;79;77;81;83;61;69;77;77;45;82;77;82;83;76;81;82;83;76;87;82;84;74;67;90;59;78;68;68;85;86;76;85;62;64;52;15;14;9;9;15
195093;Willian José;189;93;82;86;67;82;65;76;37;77;54;84;84;79;80;79;68;71;48;80;65;68;60;81;50;83;72;67;87;76;65;35;85;63;80;73;29;32;30;15;14;16;15;8
194794;A. Yarmolenko;190;83;82;82;81;78;81;83;37;78;82;78;69;83;74;86;83;75;77;84;81;81;77;80;69;78;68;82;78;82;73;54;78;79;69;74;36;21;23;9;5;6;5;14
193698;O. Baumann;187;82;82;84;82;82;64;84;49;81;14;11;16;30;11;19;12;11;25;17;47;51;45;81;43;21;73;39;69;13;32;21;10;41;22;52;10;18;14;82;82;64;81;84
193532;G. Medel;171;71;82;82;74;48;68;70;81;81;55;31;68;78;61;63;35;45;76;74;74;74;78;80;92;65;92;79;77;59;89;86;58;72;62;78;78;84;82;14;7;9;6;6
193469;Víctor Ruíz;185;78;82;83;58;42;64;60;83;81;54;37;77;75;39;53;67;46;70;71;54;61;56;77;58;59;78;74;85;38;82;83;39;56;46;72;83;84;85;12;8;6;6;14
193348;X. Shaqiri;169;72;82;83;83;77;78;85;46;65;74;72;37;80;76;85;82;78;76;83;87;79;88;80;92;85;63;74;62;81;64;65;78;79;65;79;40;41;48;13;12;12;11;11
193082;J. Cuadrado;179;71;82;82;91;74;75;87;61;65;78;67;58;77;68;90;76;69;69;83;90;92;91;76;83;84;75;75;57;80;70;62;78;72;65;76;60;60;68;5;5;13;6;9
190483;Douglas Costa;170;65;82;82;92;77;77;85;32;64;76;71;51;78;73;85;79;78;71;83;96;88;91;76;90;86;61;74;63;84;55;32;77;78;77;73;28;31;30;13;15;9;12;5
190456;N. Clyne;175;67;82;84;83;61;71;77;80;76;79;54;67;77;45;76;64;39;67;76;82;83;83;76;76;74;69;87;71;69;76;79;72;64;46;75;81;83;86;10;11;13;15;7
189560;Iborra;190;91;82;82;50;73;73;68;83;83;53;72;81;81;66;67;66;70;82;80;49;51;54;75;36;85;74;79;88;64;78;85;82;74;72;73;85;84;75;14;11;6;15;8
188942;V. Wanyama;184;87;82;85;64;66;70;74;82;91;63;63;73;78;60;74;62;57;70;76;60;68;71;84;66;79;81;88;93;63;90;84;65;67;65;76;79;86;79;6;14;10;13;16
188803;Taison;172;64;82;82;92;79;75;86;47;63;73;76;56;77;82;87;52;73;75;85;93;91;89;79;83;83;62;70;62;83;56;49;74;79;72;74;38;53;40;7;7;11;15;13
187754;Marlos;174;69;82;82;83;76;78;87;48;66;76;76;53;81;68;87;80;72;73;88;85;82;92;77;84;76;68;78;62;78;58;51;77;79;74;84;45;49;42;6;13;13;8;9
187072;L. Stindl;181;80;82;82;71;84;79;79;65;74;76;84;64;83;86;78;79;69;69;83;74;69;71;84;78;84;73;82;70;86;74;70;86;83;80;83;63;65;57;7;10;13;11;12
186627;M. Balotelli;189;88;82;82;80;83;70;79;26;77;68;84;66;75;74;81;78;78;55;85;77;82;70;68;50;89;75;66;85;74;70;30;77;70;92;81;16;22;20;2;2;2;4;2
186561;A. Ramsey;183;76;82;83;68;75;79;81;65;75;75;72;58;84;79;81;70;70;80;82;67;68;76;81;75;81;67;89;69;74;73;69;82;80;75;81;60;70;67;6;11;5;10;8
186153;W. Szczęsny;196;85;82;84;83;77;74;87;49;78;12;12;16;32;14;11;16;14;36;22;51;47;55;81;51;15;71;45;65;14;40;15;14;48;18;65;11;13;12;83;77;74;78;87
184484;G. Sigurðsson;186;77;82;82;66;81;84;79;52;70;86;81;60;84;75;79;87;89;78;84;65;66;72;78;61;82;70;86;67;84;57;37;80;84;80;81;55;56;55;13;8;10;15;12
184267;Y. Brahimi;175;66;82;82;80;73;77;89;33;56;77;74;46;77;73;91;83;78;70;85;86;75;93;83;87;69;72;76;49;74;46;38;76;78;75;86;24;36;25;13;16;12;7;7
184200;M. Arnautović;192;83;82;82;77;74;79;81;53;81;83;73;71;79;79;84;79;74;74;85;76;78;72;75;57;78;68;79;84;71;81;53;80;81;77;77;49;60;30;14;15;10;10;15
183711;J. Henderson;182;67;82;84;72;70;83;76;76;81;81;67;65;85;72;74;80;74;83;80;73;71;73;79;71;75;81;93;76;71;80;79;76;82;64;78;73;80;76;7;13;7;9;13
183574;M. Kruse;180;76;82;82;71;84;82;82;39;69;81;86;63;83;80;82;80;69;80;86;74;69;75;85;76;81;66;76;69;80;63;41;85;84;89;86;32;38;34;12;7;5;13;9
183497;O. Karnezis;190;81;82;82;80;83;70;84;39;80;19;16;24;22;14;15;11;11;36;23;44;34;45;78;49;22;64;33;66;18;18;23;10;47;21;22;13;15;24;80;83;70;80;84
183376;L. Fejsa;183;80;82;82;53;57;66;68;81;85;50;49;73;78;53;68;43;57;74;71;52;54;56;78;56;73;73;88;83;62;91;87;50;63;56;75;79;84;77;14;12;13;11;14
182494;F. Muslera;190;84;82;82;81;75;75;85;61;83;15;10;12;44;10;25;14;10;47;23;60;62;68;78;62;25;84;45;68;10;32;23;13;58;24;63;17;16;16;81;75;75;83;85
181786;V. Ćorluka;192;84;82;82;58;51;67;66;82;83;68;47;83;70;38;65;69;60;72;73;49;65;57;77;46;64;86;80;84;53;81;77;45;60;49;78;83;83;82;15;9;12;14;6
181291;G. Wijnaldum;175;69;82;85;81;75;76;84;66;74;67;74;72;83;73;85;76;70;74;84;79;82;82;82;80;78;82;87;71;71;64;70;82;78;74;79;60;69;64;16;6;14;12;6
179847;F. Fazio;195;85;82;82;30;41;54;54;84;81;44;41;89;64;35;48;46;37;62;72;31;30;29;82;32;63;40;69;90;26;84;83;32;47;33;83;85;84;79;8;9;12;11;14
178509;O. Giroud;192;88;82;82;53;81;70;73;38;83;64;83;90;77;82;72;70;65;56;82;51;55;59;82;52;85;82;74;90;74;76;41;83;75;81;78;26;37;20;12;15;11;6;5
178372;B. Ivanović;185;91;82;82;62;61;68;61;82;83;72;57;85;71;48;58;70;48;74;66;63;61;57;76;47;73;83;78;85;62;86;79;61;57;58;81;84;82;82;15;9;13;11;13
178224;J. Hernández;175;73;82;82;79;80;66;78;31;59;62;87;82;70;79;76;67;52;55;79;84;75;81;83;83;76;82;68;53;69;59;26;87;72;76;81;22;29;25;14;12;9;12;11
177600;Beñat;177;76;82;82;58;75;84;75;66;74;81;69;47;85;61;73;83;84;86;80;65;52;71;80;74;87;59;79;70;81;79;70;78;84;69;73;59;76;65;16;10;14;6;13
177457;L. Bender;185;81;82;83;68;64;73;72;82;79;69;59;78;79;57;72;49;47;74;75;66;69;65;82;63;74;77;86;76;71;78;87;69;76;52;83;76;85;82;12;6;7;12;7
177413;A. Witsel;186;73;82;82;71;74;77;82;73;80;69;71;77;83;67;83;69;68;78;85;67;74;82;81;60;78;72;85;79;74;78;80;75;78;81;86;69;73;71;5;7;7;10;7
176600;K. Gameiro;173;70;82;82;87;82;75;78;35;68;70;84;67;79;78;76;76;70;72;80;88;86;82;85;77;84;84;76;64;76;66;38;86;76;85;85;23;33;39;6;10;8;8;6
174543;C. Bravo;184;80;82;82;80;80;87;81;56;77;12;13;18;56;11;22;25;38;54;41;58;54;64;77;64;22;81;44;70;17;40;23;15;69;23;60;11;18;19;80;80;87;77;81
172723;A. Begović;199;83;82;82;81;81;73;82;55;79;14;12;12;26;12;16;17;15;32;24;52;58;53;78;41;28;38;36;80;12;42;21;11;31;40;62;13;11;12;81;81;73;79;82
171919;Naldo;198;91;82;82;69;69;63;61;84;73;45;57;91;72;60;60;52;76;70;68;67;70;50;82;36;92;41;62;82;81;71;83;53;59;60;84;80;85;84;14;10;14;8;14
171833;D. Sturridge;180;76;82;82;76;82;69;79;25;68;62;83;73;74;75;80;62;68;62;81;74;78;75;82;64;83;72;68;71;80;60;22;84;74;75;81;15;24;12;7;15;9;5;13
169595;D. Rose;174;76;82;83;81;63;73;78;81;78;81;57;62;76;64;79;64;57;66;76;80;81;73;82;76;72;75;81;74;69;87;81;68;73;57;73;82;84;85;10;11;8;13;13
